CODFILIAL;NUMPED;CNPJ_FORNECEDOR;FORNECEDOR;CNPJ_CLIENTE;CLIENTE;TOTAL_FATURADO;VALOR_DEVOLVIDO
1;42113807;33078528000132;TORRENT DO BRASIL LTDA;16.672.967/0007-45;FARMACIA DA ECONOMIA NACIONAL LTDA FILIAL 8;250,71;
7;2346003252;33078528000132;TORRENT DO BRASIL LTDA;27.881.239/0003-36;JCS FARMACIA EIRELI;1085,7;
3;1372005808;44145845001112;SOFTYS BRASIL LTDA;09.434.702/0001-58;ANDRADE E QUIRINO MEDICAMENTOS LTDA;6606,63;
3;1372005860;44145845001112;SOFTYS BRASIL LTDA;09.434.702/0001-58;ANDRADE E QUIRINO MEDICAMENTOS LTDA;4401,36;
2;1137050523;33078528000132;TORRENT DO BRASIL LTDA;23.416.736/0001-40;ATACADAO DOS COMPRIMIDOS LTDA;1093,28;
2;1137050519;02501297000528;PHARLAB INDUSTRIA FARMACEUTICA S.A;23.416.736/0001-40;ATACADAO DOS COMPRIMIDOS LTDA;1022,3;
2;2366001265;44145845001112;SOFTYS BRASIL LTDA;23.416.736/0001-40;ATACADAO DOS COMPRIMIDOS LTDA;6365,96;
1;42113828;33078528000132;TORRENT DO BRASIL LTDA;16.672.967/0022-84;FARMACIA DA ECONOMIA NACIONAL LTDA;491,46;
1;42113788;02932074004260;HYPERA S.A;16.672.967/0022-84;FARMACIA DA ECONOMIA NACIONAL LTDA;3090,54;
3;1501002492;44145845001112;SOFTYS BRASIL LTDA;36.779.543/0001-04;RAPHAELA RODRIGUES BARBOSA ME;4441,38;
7;1725006840;02932074004260;HYPERA S.A;13675739000145;AGOSTINHO DOS SANTOS MOTA;567,77;
1;6570041987;02932074004260;HYPERA S.A;37.766.309/0001-05;I  FARMA COMERCIO DE MEDICAMENTOS LTDA;980,42;
3;452020603;02729687000550;MAM - BEBE SAUDE LTDA;37.766.309/0001-05;I  FARMA COMERCIO DE MEDICAMENTOS LTDA;926,36;
1;1075042718;60659463000191;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;37.766.309/0001-05;I  FARMA COMERCIO DE MEDICAMENTOS LTDA;479,72;
3;452020558;07125645001090;EUROFRAL PRODUTOS DE HIGIENE LTDA;37.766.309/0001-05;I  FARMA COMERCIO DE MEDICAMENTOS LTDA;2224,2;
1;6570041951;02932074004260;HYPERA S.A;37.766.309/0001-05;I  FARMA COMERCIO DE MEDICAMENTOS LTDA;1665,03;
3;20018353;44145845001112;SOFTYS BRASIL LTDA;38.121.019/0001-69;RAIANE DE BRITO SILVA 05595892390;26556,94;
3;2178003356;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;11.031.938/0001-95;SILVIA REGINA ARAUJO DO CARMO EIREL ME;1559,0;
3;2178003287;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;11.031.938/0001-95;SILVIA REGINA ARAUJO DO CARMO EIREL ME;5889,52;
3;2178003310;21998451001373;GIOVANNA BABY - PRO NOVA DIST E COM DE COSMETICOS LTDA;11.031.938/0001-95;SILVIA REGINA ARAUJO DO CARMO EIREL ME;1316,42;
1;559025594;02932074004260;HYPERA S.A;11.031.938/0001-95;SILVIA REGINA ARAUJO DO CARMO EIREL ME;588,25;
1;483076266;92265552000816;SANDOZ DO BRASI  IND. FARMAC LTDA (SP);11.031.938/0001-95;SILVIA REGINA ARAUJO DO CARMO EIREL ME;1132,78;
8;1456011364;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;44.446.536/0001-00;PEREIRA E LEITE FARMACIA LTDA;2879,3;
1;285183441;02932074004260;HYPERA S.A;23.350.357/0001-03;FARMACIA LIMOEIRO LTDA;1345,34;
8;1142021447;52990530000128;DINNO BABY - DIST DE COSMET BY FATTORE LTDA - EPP;37.959.106/0001-27;NACICLEIDE MARIA DE SOUZA COSMETICOS;5469,69;
8;1142021430;62367032000187;LOLLY BABY PRODUTOS INFANTIS L;37.959.106/0001-27;NACICLEIDE MARIA DE SOUZA COSMETICOS;14828,29;
8;1142021428;21998451001373;GIOVANNA BABY - PRO NOVA DIST E COM DE COSMETICOS LTDA;37.959.106/0001-27;NACICLEIDE MARIA DE SOUZA COSMETICOS;53722,7;
8;1142021419;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;37.959.106/0001-27;NACICLEIDE MARIA DE SOUZA COSMETICOS;24755,98;
8;1142021539;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;37.959.106/0001-27;NACICLEIDE MARIA DE SOUZA COSMETICOS;21113,95;
3;1324004377;62367032000187;LOLLY BABY PRODUTOS INFANTIS L;41.540.652/0001-04;COMERCIAL DE MEDICAMENTOS FEITOSA II LTDA;128,45;
3;1324004220;44145845001112;SOFTYS BRASIL LTDA;41.540.652/0001-04;COMERCIAL DE MEDICAMENTOS FEITOSA II LTDA;1826,11;
3;1324004427;93896397001447;SOFTYS BRASIL LTDA;41.540.652/0001-04;COMERCIAL DE MEDICAMENTOS FEITOSA II LTDA;1816,12;
1;1983006905;60659463000191;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;41.540.652/0001-04;COMERCIAL DE MEDICAMENTOS FEITOSA II LTDA;528,68;
3;1324004269;07125645001090;EUROFRAL PRODUTOS DE HIGIENE LTDA;41.540.652/0001-04;COMERCIAL DE MEDICAMENTOS FEITOSA II LTDA;973,94;
3;1983006459;33122466000895;CERAS JOHNSON LTDA;41.540.652/0001-04;COMERCIAL DE MEDICAMENTOS FEITOSA II LTDA;362,69;
1;1983007728;33078528000132;TORRENT DO BRASIL LTDA;41.540.652/0001-04;COMERCIAL DE MEDICAMENTOS FEITOSA II LTDA;458,4;
1;42113793;02932074004260;HYPERA S.A;16.672.967/0026-08;FARMACIA DA ECONOMIA NACIONAL LTDA;1498,27;
1;42113834;33078528000132;TORRENT DO BRASIL LTDA;16.672.967/0026-08;FARMACIA DA ECONOMIA NACIONAL LTDA;176,36;
2;2118008042;44145845001112;SOFTYS BRASIL LTDA;42.193.343/0001-60;J C DO N VIEIRA LTDA;5083,22;
1;483076016;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;26.536.947/0001-05;A J COMERCIAL DE MEDICAMENTOS LTDA ME;557,59;
1;559025558;02932074004260;HYPERA S.A;26.536.947/0001-05;A J COMERCIAL DE MEDICAMENTOS LTDA ME;3692,04;
1;483076392;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;26.536.947/0001-05;A J COMERCIAL DE MEDICAMENTOS LTDA ME;50,63;
1;483077353;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;26.536.947/0001-05;A J COMERCIAL DE MEDICAMENTOS LTDA ME;1951,42;
7;2131003388;02932074004260;HYPERA S.A;54.671.459/0001-46;BARATOFARMA LTDA;440,84;
1;530077179;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;16.672.967/0016-36;FARMACIA DA ECONOMIA NACIONAL LTDA FILIAL 19;672,05;
1;42113759;02932074004260;HYPERA S.A;16.672.967/0016-36;FARMACIA DA ECONOMIA NACIONAL LTDA FILIAL 19;1656,72;85,09
1;42113818;33078528000132;TORRENT DO BRASIL LTDA;16.672.967/0016-36;FARMACIA DA ECONOMIA NACIONAL LTDA FILIAL 19;408,59;
2;363057537;02932074004260;HYPERA S.A;24.794.551/0002-13;MARCIA MARIANA BENICIO LOURENO;597,58;
7;1492011398;02932074004260;HYPERA S.A;07.738.229/0001-77;FARMACIA CARDOSO E MARTINS LTDA;183,6;
7;2502000062;02932074004260;HYPERA S.A;33.853.962/0002-23;FELICISSIMO & SOUZA PRODUTOS FARMACEUTICOS LTDA;304,97;
7;1725006854;02932074004260;HYPERA S.A;04.315.911/0001-69;COMERCIAL FARMACEUTICA SOCORRO EIRELI - EPP;236,09;
1;1465019837;57507378001418;LABORATORIO TEUTO BRASILEIRO S/A;36.358.598/0001-32;K S DE ARAUJO COMERCIO DE MEDICAMENTOS LTDA;248,5;
7;1223012070;02932074004260;HYPERA S.A;32.294.295/0001-42;S L DROGARIA LTDA;157,33;
5;2196000577;39710427000208;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;36.446.546/0001-18;NILFARMA MEDICAMENTOS LTDA;1270,88;
7;1259021902;02932074004260;HYPERA S.A;08.645.213/0004-25;FARMACIA ROCHA FIGUEIREDO LTDA;716,54;
7;4830877476;44145845001112;SOFTYS BRASIL LTDA;08.645.213/0004-25;FARMACIA ROCHA FIGUEIREDO LTDA;9378,0;
7;4830877370;07125645001090;EUROFRAL PRODUTOS DE HIGIENE LTDA;08.645.213/0004-25;FARMACIA ROCHA FIGUEIREDO LTDA;934,4;
7;4830877326;44145845001112;SOFTYS BRASIL LTDA;08.645.213/0004-25;FARMACIA ROCHA FIGUEIREDO LTDA;11640,0;
7;1259021773;02932074004260;HYPERA S.A;08.645.213/0004-25;FARMACIA ROCHA FIGUEIREDO LTDA;3934,27;
2;2114004962;44145845001112;SOFTYS BRASIL LTDA;37.759.822/0001-60;R F  SOUSA COMÉRCIO DE MEDICAMENTOS LTDA;4244,38;
2;2114005091;44145845001112;SOFTYS BRASIL LTDA;37.759.822/0001-60;R F  SOUSA COMÉRCIO DE MEDICAMENTOS LTDA;1061,46;
1;1101015958;02932074004260;HYPERA S.A;30.046.598/0001-10;FARMACIA PORTELA EIRELI;1960,84;
1;953043702;02501297000528;PHARLAB INDUSTRIA FARMACEUTICA S.A;30.046.598/0001-10;FARMACIA PORTELA EIRELI;817,65;
1;953044115;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;30.046.598/0001-10;FARMACIA PORTELA EIRELI;2397,0;
3;2046003451;44145845001112;SOFTYS BRASIL LTDA;30.046.598/0001-10;FARMACIA PORTELA EIRELI;17918,24;
1;953043654;17562075000169;CIFARMA CIENTIFICA FARMAC LTDA;30.046.598/0001-10;FARMACIA PORTELA EIRELI;761,98;
1;1101016207;02932074004260;HYPERA S.A;30.046.598/0001-10;FARMACIA PORTELA EIRELI;980,42;
1;953043589;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;30.046.598/0001-10;FARMACIA PORTELA EIRELI;206,58;
3;443035902;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;27.361.998/0005-30;COMERCIAL DE MEDICAMENTOS COMPLEXO PHARMA LTDA;3139,6;
3;443035771;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;27.361.998/0005-30;COMERCIAL DE MEDICAMENTOS COMPLEXO PHARMA LTDA;6525,82;
1;89086220;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;27.361.998/0005-30;COMERCIAL DE MEDICAMENTOS COMPLEXO PHARMA LTDA;2423,89;
7;1415010499;02932074004260;HYPERA S.A;23.624.151/0001-16;DULCINEIDE FERREIRA DA COSTA;560,39;
1;559025560;33078528000132;TORRENT DO BRASIL LTDA;26.606.469/0001-62;NATASHA K C MENDES E VALERIA M CORREIA LTDA;2117,08;
1;1756012309;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;54.284.170/0001-74;MARIA CRISTIANE GOMES DO NASCIMENTO;1003,63;
3;443035763;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;27.361.998/0001-06;COMERCIAL DE MEDICAMENTOS COMPLEXO PHARMA LTDA;4457,0;
1;89086214;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;27.361.998/0001-06;COMERCIAL DE MEDICAMENTOS COMPLEXO PHARMA LTDA;3265,36;
3;14020325;44145845001112;SOFTYS BRASIL LTDA;21.538.952/0002-14;FARMAVIDA CARIRI LTDA EPP;7181,37;
3;14020431;44145845001112;SOFTYS BRASIL LTDA;21.538.952/0002-14;FARMAVIDA CARIRI LTDA EPP;2934,24;
3;14020410;44145845001112;SOFTYS BRASIL LTDA;21.538.952/0002-14;FARMAVIDA CARIRI LTDA EPP;5235,52;
1;424067536;92265552000140;MULTILAB IND E COM DE PROD FARMAC LTDA (MARCAS);11.704.251/0001-73;MONTEIRO E SOUSA COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;1534,37;
1;657036146;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;03.013.540/0003-60;OLIVEIRA E CABRAL LTDA  ME;8940,66;
3;2178003323;44145845001112;SOFTYS BRASIL LTDA;03.013.540/0003-60;OLIVEIRA E CABRAL LTDA  ME;6006,14;
1;1937003520;02932074004260;HYPERA S.A;03.013.540/0003-60;OLIVEIRA E CABRAL LTDA  ME;2353,01;
1;657036353;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;03.013.540/0003-60;OLIVEIRA E CABRAL LTDA  ME;471,43;
3;2178003363;44145845001112;SOFTYS BRASIL LTDA;03.013.540/0003-60;OLIVEIRA E CABRAL LTDA  ME;1467,12;
3;20018437;44145845001112;SOFTYS BRASIL LTDA;38.073.496/0001-04;L A L DE AGUIAR  ME;3093,8;
3;20018371;37374821000360;WELLA BRASIL LTDA;38.073.496/0001-04;L A L DE AGUIAR  ME;17804,8;
3;20018365;07125645001090;EUROFRAL PRODUTOS DE HIGIENE LTDA;38.073.496/0001-04;L A L DE AGUIAR  ME;1320,0;
3;20018462;44145845001112;SOFTYS BRASIL LTDA;38.073.496/0001-04;L A L DE AGUIAR  ME;998,0;
3;20018442;06302685001006;DENTAL CLEAN - HIGIMASTER DIST DE PROD DE HIG LTDA;38.073.496/0001-04;L A L DE AGUIAR  ME;1380,36;
3;20018361;52990530000128;EUROFRAL PRODUTOS DE HIGIENE LTDA;38.073.496/0001-04;L A L DE AGUIAR  ME;2469,36;
3;20018369;62367032000187;LOLLY BABY PRODUTOS INFANTIS L;38.073.496/0001-04;L A L DE AGUIAR  ME;2208,32;
3;2178003275;06302685001006;DENTAL CLEAN - HIGIMASTER DIST DE PROD DE HIG LTDA;29.302.165/0001-08;DENISE DA PAIXAO RODRIGUES ME;853,77;
1;483076030;60659463000191;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;29.302.165/0001-08;DENISE DA PAIXAO RODRIGUES ME;1310,89;
3;2178003274;39710427000208;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;29.302.165/0001-08;DENISE DA PAIXAO RODRIGUES ME;2019,69;
3;2178003446;39710427000208;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;29.302.165/0001-08;DENISE DA PAIXAO RODRIGUES ME;0,0;
1;530077177;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;16.672.967/0015-55;FARMACIA DA ECONOMIA NACIONAL LTDA FILIAL 18;419,67;
1;42113758;02932074004260;HYPERA S.A;16.672.967/0015-55;FARMACIA DA ECONOMIA NACIONAL LTDA FILIAL 18;3375,73;
1;42113816;33078528000132;TORRENT DO BRASIL LTDA;16.672.967/0015-55;FARMACIA DA ECONOMIA NACIONAL LTDA FILIAL 18;149,1;
1;1101016204;02932074004260;HYPERA S.A;26.416.459/0001-64;MINA SUL FARMA LTDA;784,34;
6;2107008041;06302685001006;DENTAL CLEAN - HIGIMASTER DIST DE PROD DE HIG LTDA;02.378.654/0002-60;M P LEAL ME;835,14;
6;2107008013;06302685001006;DENTAL CLEAN - HIGIMASTER DIST DE PROD DE HIG LTDA;02.378.654/0002-60;M P LEAL ME;835,14;
2;2107008019;62367032000187;LOLLY BABY PRODUTOS INFANTIS L;02.378.654/0002-60;M P LEAL ME;1607,34;
2;2107008571;06302685001006;DENTAL CLEAN - HIGIMASTER DIST DE PROD DE HIG LTDA;02.378.654/0002-60;M P LEAL ME;882,6;
7;2372000540;45992062000165;HYPERA S.A;03.656.194/0001-76;FARMACIA COSTA CARVALHO LTDA;612,13;
7;1964002135;44145845001112;SOFTYS BRASIL LTDA;15.574.864/0001-94;ANDREI GARCIA CASTRO;623,88;
5;475040754;60659463000191;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;22.153.157/0001-90;J S BRITO ;461,29;
5;475040758;02932074004260;HYPERA S.A;22.153.157/0001-90;J S BRITO ;6277,58;
5;475040756;17115437000173;LABORATORIO GLOBO LTDA;22.153.157/0001-90;J S BRITO ;1367,4;
1;1465020013;03485572000104;GEOLAB IND FARMACEUTICA S/A;37.758.338/0001-17;RHAABE DE KASSIA FONTELES DOS SANTOS ME;281,34;
1;1465019711;03485572000104;GEOLAB IND FARMACEUTICA S/A;37.758.338/0001-17;RHAABE DE KASSIA FONTELES DOS SANTOS ME;3152,32;
1;1465019888;60659463000191;ACHE LABORATORIOS FARMACEUTICOS S/A;37.758.338/0001-17;RHAABE DE KASSIA FONTELES DOS SANTOS ME;534,2;
1;1465020592;33078528000132;TORRENT DO BRASIL LTDA;37.758.338/0001-17;RHAABE DE KASSIA FONTELES DOS SANTOS ME;305,6;
1;1465020591;03485572000104;GEOLAB IND FARMACEUTICA S/A;37.758.338/0001-17;RHAABE DE KASSIA FONTELES DOS SANTOS ME;1239,46;
7;2424000213;44145845001112;SOFTYS BRASIL LTDA;54.853.787/0001-63;M L M M M LOIOLA MEDICAMENTOS LTDA;2519,1;
7;2424000186;44145845001112;SOFTYS BRASIL LTDA;54.853.787/0001-63;M L M M M LOIOLA MEDICAMENTOS LTDA;15286,74;
3;1007015539;52990530000128;EUROFRAL PRODUTOS DE HIGIENE LTDA;15.710.708/0001-03;MERCANTIL DLS DE ALIMENTOS LTDA;1522,24;71,15
3;1007015535;06302685001006;DENTAL CLEAN - HIGIMASTER DIST DE PROD DE HIG LTDA;15.710.708/0001-03;MERCANTIL DLS DE ALIMENTOS LTDA;980,09;
5;353041019;57507378001418;EMS S/A;35.812.253/0001-44;METTA DROGARIAS LTDA;763,39;
5;353040626;03485572000104;GEOLAB IND FARMACEUTICA S/A;35.812.253/0001-44;METTA DROGARIAS LTDA;215,5;16,51
5;353040665;39353170000195;GROWUP INDUSTRIA DE ALIMENTOS E NUTRACEUTICOS LTDA;35.812.253/0001-44;METTA DROGARIAS LTDA;423,0;
5;1254007348;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;35.812.253/0001-44;METTA DROGARIAS LTDA;7368,92;
5;353040705;07125645001090;EUROFRAL PRODUTOS DE HIGIENE LTDA;35.812.253/0001-44;METTA DROGARIAS LTDA;4336,92;
5;1254007455;02290277002507;KIMBERLY-CLARK BRASIL IND.E CO;35.812.253/0001-44;METTA DROGARIAS LTDA;3003,37;
3;1869001842;44145845001112;SOFTYS BRASIL LTDA;07.813.868/0001-50;KAYRES AGLAY CAMPELO;5388,02;
5;1271023599;02932074004260;HYPERA S.A;08.746.119/0001-10;BOM JESUS FARMA LTDA;450,92;
7;1964002123;44145845001112;SOFTYS BRASIL LTDA;37.957.185/0001-37;FARMACIA AVENIDA DE FEIRA DE SANTANA LTDA;14689,62;
7;1964002143;62367032000187;LOLLY BABY PRODUTOS INFANTIS L;37.957.185/0001-37;FARMACIA AVENIDA DE FEIRA DE SANTANA LTDA;930,78;
7;1828011670;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;37.957.185/0001-37;FARMACIA AVENIDA DE FEIRA DE SANTANA LTDA;2316,93;
7;1828011729;02501297000528;PHARLAB INDUSTRIA FARMACEUTICA S.A;37.957.185/0001-37;FARMACIA AVENIDA DE FEIRA DE SANTANA LTDA;941,54;
7;1828011658;17115437000173;LABORATORIO GLOBO LTDA;37.957.185/0001-37;FARMACIA AVENIDA DE FEIRA DE SANTANA LTDA;2655,43;
7;1828012185;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;37.957.185/0001-37;FARMACIA AVENIDA DE FEIRA DE SANTANA LTDA;94,25;
5;353040526;17115437000173;LABORATORIO GLOBO LTDA;35.812.253/0003-06;METTA DROGARIAS LTDA;499,67;
5;353040725;07125645001090;EUROFRAL PRODUTOS DE HIGIENE LTDA;35.812.253/0003-06;METTA DROGARIAS LTDA;8344,68;
5;353040620;02501297000528;PHARLAB INDUSTRIA FARMACEUTICA S.A;35.812.253/0003-06;METTA DROGARIAS LTDA;2255,76;
5;353041020;57507378001418;EMS S/A;35.812.253/0003-06;METTA DROGARIAS LTDA;428,64;
5;1254007391;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;35.812.253/0003-06;METTA DROGARIAS LTDA;14020,98;3161,93
5;1254007426;02290277002507;KIMBERLY-CLARK BRASIL IND.E CO;35.812.253/0003-06;METTA DROGARIAS LTDA;2159,2;
5;353040527;33078528000132;TORRENT DO BRASIL LTDA;35.812.253/0003-06;METTA DROGARIAS LTDA;2083,93;
5;1821001579;14408399000582;KLEY HERTZ DISTRIBUIDORA LTDA;35.812.253/0003-06;METTA DROGARIAS LTDA;1002,55;
5;353040980;33078528000132;TORRENT DO BRASIL LTDA;35.812.253/0003-06;METTA DROGARIAS LTDA;212,42;
5;353040563;03485572000104;GEOLAB IND FARMACEUTICA S/A;35.812.253/0003-06;METTA DROGARIAS LTDA;2424,17;
5;1254007451;02290277002507;KIMBERLY-CLARK BRASIL IND.E CO;35.812.253/0003-06;METTA DROGARIAS LTDA;6135,48;
5;353040666;39353170000195;GROWUP INDUSTRIA DE ALIMENTOS E NUTRACEUTICOS LTDA;35.812.253/0003-06;METTA DROGARIAS LTDA;1510,8;
7;2477000314;44145845001112;SOFTYS BRASIL LTDA;37.826.966/0001-92;BIGFORT FARMACIAS LF LTDA;148025,76;148025,76
7;2477000355;44145845001112;SOFTYS BRASIL LTDA;37.826.966/0001-92;BIGFORT FARMACIAS LF LTDA;3219,02;
3;452020633;07125645001090;EUROFRAL PRODUTOS DE HIGIENE LTDA;10.846.217/0001-70;A C DA FONSECA REGIS MENDES CONRADO LTDA;4669,89;
3;452020636;78908266000477;MILI SA;10.846.217/0001-70;A C DA FONSECA REGIS MENDES CONRADO LTDA;1718,63;
1;6292050544;17115437000173;LABORATORIO GLOBO LTDA;19.759.011/0003-40;M MICHELLE SARAIVA MOREIRA;291,76;
3;521017496;07125645001090;EUROFRAL PRODUTOS DE HIGIENE LTDA;19.759.011/0003-40;M MICHELLE SARAIVA MOREIRA;1687,84;
1;6292050627;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;19.759.011/0003-40;M MICHELLE SARAIVA MOREIRA;1401,64;
3;521017488;44145845001112;SOFTYS BRASIL LTDA;19.759.011/0003-40;M MICHELLE SARAIVA MOREIRA;5500,62;
3;521017512;78908266000477;MILI SA;19.759.011/0003-40;M MICHELLE SARAIVA MOREIRA;7331,22;
1;6292050424;02932074004260;HYPERA S.A;19.759.011/0003-40;M MICHELLE SARAIVA MOREIRA;784,34;
1;6292050688;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;19.759.011/0003-40;M MICHELLE SARAIVA MOREIRA;792,44;
2;2185003156;02290277002507;KIMBERLY-CLARK BRASIL IND.E CO;12.847.474/0001-52;RUBENITA MACHADO;320,49;
2;2271002582;02290277002507;KIMBERLY-CLARK BRASIL IND.E CO;26.570.431/0001-87;JOAO CARVALHO RIBEIRO;259,92;
2;1137050525;60659463000191;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;25.974.520/0001-26;ANTONIO BORGES DA SILVA;238,79;
3;2449000078;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;13.874.406/0002-26;ATACAREJO TERRA SANTA LTDA;999,8;
1;58060565;60659463000191;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;22.076.794/0001-00;R DA SILVA VIEIRA  ME;613,5;
1;58060357;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;22.076.794/0001-00;R DA SILVA VIEIRA  ME;443,34;
1;58060536;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;22.076.794/0001-00;R DA SILVA VIEIRA  ME;327,83;
1;58060438;02932074004260;HYPERA S.A;22.076.794/0001-00;R DA SILVA VIEIRA  ME;196,08;
3;1381005213;52990530000128;EUROFRAL PRODUTOS DE HIGIENE LTDA;22.076.794/0001-00;R DA SILVA VIEIRA  ME;463,86;
3;1381005176;39710427000208;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;22.076.794/0001-00;R DA SILVA VIEIRA  ME;1219,03;
1;58060622;60659463000191;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;22.076.794/0001-00;R DA SILVA VIEIRA  ME;358,63;
3;1381005373;39710427000208;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;22.076.794/0001-00;R DA SILVA VIEIRA  ME;0,0;
1;2498000004;14408399000582;KLEY HERTZ DISTRIBUIDORA LTDA;22.076.794/0001-00;R DA SILVA VIEIRA  ME;1846,51;
1;58060417;02932074004260;HYPERA S.A;22.076.794/0001-00;R DA SILVA VIEIRA  ME;4024,54;
1;58060346;33078528000132;TORRENT DO BRASIL LTDA;22.076.794/0001-00;R DA SILVA VIEIRA  ME;1573,22;
7;1223012049;02932074004260;HYPERA S.A;25.253.009/0001-35;EDISON DE JESUS;1213,07;
5;2026001890;60659463000191;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;32.736.479/0001-15;COMERCIO DE MEDICAMENTOS FENIX LTDA;880,72;
5;2316001286;02290277002507;KIMBERLY-CLARK BRASIL IND.E CO;32.736.479/0001-15;COMERCIO DE MEDICAMENTOS FENIX LTDA;5641,71;5641,71
5;1890002914;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;32.736.479/0001-15;COMERCIO DE MEDICAMENTOS FENIX LTDA;758,24;
5;2287001483;39710427000208;PRINCIPIA ES COMERCIO DE COSMETICOS LTDA;32.736.479/0001-15;COMERCIO DE MEDICAMENTOS FENIX LTDA;1440,12;
5;2026001811;17115437000173;LABORATORIO GLOBO LTDA;32.736.479/0001-15;COMERCIO DE MEDICAMENTOS FENIX LTDA;1709,94;
5;2316001185;12288046000218;CCM IND E COM DE PROD DESCARTAVEIS S/A;32.736.479/0001-15;COMERCIO DE MEDICAMENTOS FENIX LTDA;19620,72;
5;2026001797;02932074004260;HYPERA S.A;32.736.479/0001-15;COMERCIO DE MEDICAMENTOS FENIX LTDA;12341,96;
5;2026002104;60659463000191;ACHE LABORATORIOS FARMACEUTICOS S/A;32.736.479/0001-15;COMERCIO DE MEDICAMENTOS FENIX LTDA;1640,88;
5;1632016097;03485572000104;GEOLAB IND FARMACEUTICA S/A;27.237.427/0002-45;S S FARMACIAS LTDA;1530,24;
5;1632016095;07125645001090;EUROFRAL PRODUTOS DE HIGIENE LTDA;27.237.427/0002-45;S S FARMACIAS LTDA;1993,96;
5;1632016223;07863523001778;LABOFARMA PRODUTOS FARMACEUTICOS LTDA;27.237.427/0002-45;S S FARMACIAS LTDA;763,93;
5;1632016094;52990530000128;DINNO BABY - DIST DE COSMET BY FATTORE LTDA - EPP;27.237.427/0002-45;S S FARMACIAS LTDA;729,22;
3;2046003453;44145845001112;SOFTYS BRASIL LTDA;37.862.366/0001-80;B E A COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;10471,23;
1;1101016000;02932074004260;HYPERA S.A;37.862.366/0001-80;B E A COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;1960,84;
3;2046003570;44145845001112;SOFTYS BRASIL LTDA;37.862.366/0001-80;B E A COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;2938,43;
1;953043755;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;37.862.366/0001-80;B E A COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;1239,32;
1;953043583;06105362000395;ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA;37.862.366/0001-80;B E A COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;873,47;
